machine_code,unit_number,data_date,event_seq,event_type,jackpot_no,sampled_at_jst,start_count,payout,consumption,delta,cum_games,slump_value
M0001,3075,2026-08-15,65,BB,43,2026-08-15T21:18:00+09:00,40,461,66.6667,394.3333,7406,-4597.3333
M0001,3075,2026-08-15,66,ART,0,2026-08-15T21:22:00+09:00,0,-2,0.0000,-2.0000,7406,-4599.3333
M0001,3075,2026-08-16,1,BB,1,2026-08-16T10:14:00+09:00,125,87,208.3333,-121.3333,125,-121.3333
M0001,3075,2026-08-16,2,ART,0,2026-08-16T10:15:00+09:00,0,-2,0.0000,-2.0000,125,-123.3333
M0001,3075,2026-08-16,3,BB,2,2026-08-16T10:16:00+09:00,11,578,18.3333,559.6667,136,436.3333
M0001,3075,2026-08-16,4,BB,3,2026-08-16T10:40:00+09:00,252,87,420.0000,-333.0000,388,103.3333
M0001,3075,2026-08-16,5,ART,0,2026-08-16T10:40:00+09:00,1,-2,1.6667,-3.6667,389,99.6667
M0001,3075,2026-08-16,6,BB,4,2026-08-16T10:42:00+09:00,6,262,10.0000,252.0000,395,351.6667
M0001,3075,2026-08-16,7,BB,5,2026-08-16T10:45:00+09:00,11,167,18.3333,148.6667,406,500.3333
M0001,3075,2026-08-16,8,BB,6,2026-08-16T10:48:00+09:00,7,321,11.6667,309.3333,413,809.6667
M0001,3075,2026-08-16,9,BB,7,2026-08-16T10:52:00+09:00,13,85,21.6667,63.3333,426,873.0000
M0001,3075,2026-08-16,10,BB,8,2026-08-16T11:23:00+09:00,426,87,710.0000,-623.0000,852,250.0000
M0001,3075,2026-08-16,11,ART,0,2026-08-16T11:23:00+09:00,1,-2,1.6667,-3.6667,853,246.3333
M0001,3075,2026-08-16,12,BB,9,2026-08-16T12:04:00+09:00,569,87,948.3333,-861.3333,1422,-615.0000
M0001,3075,2026-08-16,13,ART,0,2026-08-16T12:05:00+09:00,1,-2,1.6667,-3.6667,1423,-618.6667
M0001,3075,2026-08-16,14,BB,10,2026-08-16T12:06:00+09:00,4,413,6.6667,406.3333,1427,-212.3333
M0001,3075,2026-08-16,15,BB,11,2026-08-16T12:34:00+09:00,355,77,591.6667,-514.6667,1782,-727.0000
M0001,3075,2026-08-16,16,ART,0,2026-08-16T12:35:00+09:00,0,-2,0.0000,-2.0000,1782,-729.0000
M0001,3075,2026-08-16,17,BB,12,2026-08-16T12:35:00+09:00,5,552,8.3333,543.6667,1787,-185.3333
M0001,3075,2026-08-16,18,BB,13,2026-08-16T12:52:00+09:00,160,87,266.6667,-179.6667,1947,-365.0000
M0001,3075,2026-08-16,19,ART,0,2026-08-16T12:52:00+09:00,0,-2,0.0000,-2.0000,1947,-367.0000
M0001,3075,2026-08-16,20,BB,14,2026-08-16T12:54:00+09:00,6,183,10.0000,173.0000,1953,-194.0000
M0001,3075,2026-08-16,21,BB,15,2026-08-16T13:23:00+09:00,125,87,208.3333,-121.3333,2078,-315.3333
M0001,3075,2026-08-16,22,ART,0,2026-08-16T13:24:00+09:00,0,0,0.0000,0.0000,2078,-315.3333
M0001,3075,2026-08-16,23,BB,16,2026-08-16T13:25:00+09:00,2,164,3.3333,160.6667,2080,-154.6667
M0001,3075,2026-08-16,24,BB,17,2026-08-16T14:10:00+09:00,563,87,938.3333,-851.3333,2643,-1006.0000
M0001,3075,2026-08-16,25,ART,0,2026-08-16T14:11:00+09:00,0,-2,0.0000,-2.0000,2643,-1008.0000
M0001,3075,2026-08-16,26,BB,18,2026-08-16T15:56:00+09:00,1035,87,1725.0000,-1638.0000,3678,-2646.0000
M0001,3075,2026-08-16,27,ART,0,2026-08-16T15:57:00+09:00,1,-2,1.6667,-3.6667,3679,-2649.6667
M0001,3075,2026-08-16,28,BB,19,2026-08-16T15:59:00+09:00,7,310,11.6667,298.3333,3686,-2351.3333
M0001,3075,2026-08-16,29,BB,20,2026-08-16T16:04:00+09:00,5,167,8.3333,158.6667,3691,-2192.6667
M0001,3075,2026-08-16,30,BB,21,2026-08-16T16:07:00+09:00,11,431,18.3333,412.6667,3702,-1780.0000
M0001,3075,2026-08-16,31,BB,22,2026-08-16T16:12:00+09:00,9,87,15.0000,72.0000,3711,-1708.0000
M0001,3075,2026-08-16,32,BB,23,2026-08-16T16:14:00+09:00,11,343,18.3333,324.6667,3722,-1383.3333
M0001,3075,2026-08-16,33,BB,24,2026-08-16T16:28:00+09:00,13,550,21.6667,528.3333,3735,-855.0000
M0001,3075,2026-08-16,34,BB,25,2026-08-16T16:35:00+09:00,7,403,11.6667,391.3333,3742,-463.6667
M0001,3075,2026-08-16,35,BB,26,2026-08-16T16:40:00+09:00,7,421,11.6667,409.3333,3749,-54.3333
M0001,3075,2026-08-16,36,BB,27,2026-08-16T16:46:00+09:00,36,530,60.0000,470.0000,3785,415.6667
M0001,3075,2026-08-16,37,ART,0,2026-08-16T16:51:00+09:00,0,-2,0.0000,-2.0000,3785,413.6667
M0001,3075,2026-08-16,38,BB,28,2026-08-16T16:52:00+09:00,8,414,13.3333,400.6667,3793,814.3333
M0001,3075,2026-08-16,39,BB,29,2026-08-16T17:47:00+09:00,566,205,943.3333,-738.3333,4359,76.0000
M0001,3075,2026-08-16,40,ART,0,2026-08-16T17:49:00+09:00,1,24,1.6667,22.3333,4360,98.3333
M0001,3075,2026-08-16,41,BB,30,2026-08-16T17:50:00+09:00,1,415,1.6667,413.3333,4361,511.6667
M0001,3075,2026-08-16,42,BB,31,2026-08-16T17:55:00+09:00,6,249,10.0000,239.0000,4367,750.6667
M0001,3075,2026-08-16,43,BB,32,2026-08-16T17:58:00+09:00,7,169,11.6667,157.3333,4374,908.0000
M0001,3075,2026-08-16,44,BB,33,2026-08-16T18:01:00+09:00,10,85,16.6667,68.3333,4384,976.3333
M0001,3075,2026-08-16,45,BB,34,2026-08-16T18:04:00+09:00,12,85,20.0000,65.0000,4396,1041.3333
M0001,3075,2026-08-16,46,BB,35,2026-08-16T18:19:00+09:00,135,235,225.0000,10.0000,4531,1051.3333
M0001,3075,2026-08-16,47,ART,0,2026-08-16T18:22:00+09:00,0,0,0.0000,0.0000,4531,1051.3333
M0001,3075,2026-08-16,48,BB,36,2026-08-16T18:23:00+09:00,3,505,5.0000,500.0000,4534,1551.3333
M0001,3075,2026-08-16,49,BB,37,2026-08-16T18:28:00+09:00,6,444,10.0000,434.0000,4540,1985.3333
M0001,3075,2026-08-16,50,BB,38,2026-08-16T18:32:00+09:00,7,235,11.6667,223.3333,4547,2208.6667
M0001,3075,2026-08-16,51,BB,39,2026-08-16T18:37:00+09:00,36,458,60.0000,398.0000,4583,2606.6667
M0001,3075,2026-08-16,52,ART,0,2026-08-16T18:40:00+09:00,1,12,1.6667,10.3333,4584,2617.0000
M0001,3075,2026-08-16,53,BB,40,2026-08-16T18:41:00+09:00,2,477,3.3333,473.6667,4586,3090.6667
M0001,3075,2026-08-16,54,BB,41,2026-08-16T18:47:00+09:00,17,437,28.3333,408.6667,4603,3499.3333
M0001,3075,2026-08-16,55,BB,42,2026-08-16T19:48:00+09:00,689,87,1148.3333,-1061.3333,5292,2438.0000
M0001,3075,2026-08-16,56,ART,0,2026-08-16T19:48:00+09:00,1,-2,1.6667,-3.6667,5293,2434.3333
M0001,3075,2026-08-16,57,BB,43,2026-08-16T20:04:00+09:00,169,205,281.6667,-76.6667,5462,2357.6667
M0001,3075,2026-08-16,58,ART,0,2026-08-16T20:05:00+09:00,1,-2,1.6667,-3.6667,5463,2354.0000
M0001,3075,2026-08-16,59,BB,44,2026-08-16T20:06:00+09:00,10,515,16.6667,498.3333,5473,2852.3333
M0001,3075,2026-08-16,60,BB,45,2026-08-16T20:12:00+09:00,7,315,11.6667,303.3333,5480,3155.6667
M0001,3075,2026-08-17,1,BB,1,2026-08-17T10:45:00+09:00,330,81,550.0000,-469.0000,330,-469.0000
M0001,3075,2026-08-17,2,ART,0,2026-08-17T10:46:00+09:00,0,0,0.0000,0.0000,330,-469.0000
M0001,3075,2026-08-17,3,BB,2,2026-08-17T10:47:00+09:00,3,164,5.0000,159.0000,333,-310.0000
M0001,3075,2026-08-17,4,BB,3,2026-08-17T10:50:00+09:00,11,263,18.3333,244.6667,344,-65.3333
M0001,3075,2026-08-17,5,BB,4,2026-08-17T11:14:00+09:00,38,87,63.3333,23.6667,382,-41.6667
M0001,3075,2026-08-17,6,ART,0,2026-08-17T11:14:00+09:00,0,-2,0.0000,-2.0000,382,-43.6667
M0001,3075,2026-08-17,7,BB,5,2026-08-17T11:18:00+09:00,37,85,61.6667,23.3333,419,-20.3333
M0001,3075,2026-08-17,8,ART,0,2026-08-17T11:19:00+09:00,1,-2,1.6667,-3.6667,420,-24.0000
M0001,3075,2026-08-17,9,BB,6,2026-08-17T11:20:00+09:00,7,173,11.6667,161.3333,427,137.3333
M0001,3075,2026-08-17,10,BB,7,2026-08-17T11:33:00+09:00,179,87,298.3333,-211.3333,606,-74.0000
M0001,3075,2026-08-17,11,ART,0,2026-08-17T11:34:00+09:00,0,-2,0.0000,-2.0000,606,-76.0000
M0001,3075,2026-08-17,12,BB,8,2026-08-17T12:21:00+09:00,680,83,1133.3333,-1050.3333,1286,-1126.3333
M0001,3075,2026-08-17,13,ART,0,2026-08-17T12:22:00+09:00,1,-2,1.6667,-3.6667,1287,-1130.0000
M0001,3075,2026-08-17,14,BB,9,2026-08-17T13:30:00+09:00,285,153,475.0000,-322.0000,1572,-1452.0000
M0001,3075,2026-08-17,15,ART,0,2026-08-17T13:32:00+09:00,1,0,1.6667,-1.6667,1573,-1453.6667
M0001,3075,2026-08-17,16,BB,10,2026-08-17T13:32:00+09:00,3,164,5.0000,159.0000,1576,-1294.6667
M0001,3075,2026-08-17,17,BB,11,2026-08-17T13:35:00+09:00,8,343,13.3333,329.6667,1584,-965.0000
M0001,3075,2026-08-17,18,BB,12,2026-08-17T13:39:00+09:00,12,333,20.0000,313.0000,1596,-652.0000
M0001,3075,2026-08-17,19,BB,13,2026-08-17T13:45:00+09:00,52,85,86.6667,-1.6667,1648,-653.6667
M0001,3075,2026-08-17,20,ART,0,2026-08-17T13:46:00+09:00,0,0,0.0000,0.0000,1648,-653.6667
M0001,3075,2026-08-17,21,BB,14,2026-08-17T13:47:00+09:00,8,82,13.3333,68.6667,1656,-585.0000
M0001,3075,2026-08-17,22,BB,15,2026-08-17T13:49:00+09:00,10,167,16.6667,150.3333,1666,-434.6667
M0001,3075,2026-08-17,23,BB,16,2026-08-17T15:51:00+09:00,450,83,750.0000,-667.0000,2116,-1101.6667
M0001,3075,2026-08-17,24,ART,0,2026-08-17T15:52:00+09:00,0,0,0.0000,0.0000,2116,-1101.6667
M0001,3075,2026-08-17,25,BB,17,2026-08-17T17:58:00+09:00,349,87,581.6667,-494.6667,2465,-1596.3333
M0001,3075,2026-08-17,26,ART,0,2026-08-17T17:59:00+09:00,1,-4,1.6667,-5.6667,2466,-1602.0000
M0001,3075,2026-08-17,27,BB,18,2026-08-17T18:09:00+09:00,146,87,243.3333,-156.3333,2612,-1758.3333
M0001,3075,2026-08-17,28,ART,0,2026-08-17T18:10:00+09:00,2,-2,3.3333,-5.3333,2614,-1763.6667
M0001,3075,2026-08-17,29,BB,19,2026-08-17T18:11:00+09:00,5,471,8.3333,462.6667,2619,-1301.0000
M0001,3075,2026-08-17,30,BB,20,2026-08-17T18:18:00+09:00,44,87,73.3333,13.6667,2663,-1287.3333
M0001,3075,2026-08-17,31,ART,0,2026-08-17T18:18:00+09:00,1,-2,1.6667,-3.6667,2664,-1291.0000
M0001,3075,2026-08-17,32,BB,21,2026-08-17T18:48:00+09:00,258,87,430.0000,-343.0000,2922,-1634.0000
M0001,3075,2026-08-17,33,ART,0,2026-08-17T18:49:00+09:00,1,-2,1.6667,-3.6667,2923,-1637.6667
M0001,3075,2026-08-17,34,BB,22,2026-08-17T18:50:00+09:00,5,271,8.3333,262.6667,2928,-1375.0000
M0001,3075,2026-08-17,35,BB,23,2026-08-17T19:17:00+09:00,287,83,478.3333,-395.3333,3215,-1770.3333
M0001,3075,2026-08-17,36,ART,0,2026-08-17T19:18:00+09:00,0,-2,0.0000,-2.0000,3215,-1772.3333
M0001,3075,2026-08-17,37,BB,24,2026-08-17T19:22:00+09:00,54,83,90.0000,-7.0000,3269,-1779.3333
M0001,3075,2026-08-17,38,ART,0,2026-08-17T19:23:00+09:00,1,-2,1.6667,-3.6667,3270,-1783.0000
M0001,3075,2026-08-17,39,BB,25,2026-08-17T19:24:00+09:00,8,333,13.3333,319.6667,3278,-1463.3333
M0001,3075,2026-08-17,40,BB,26,2026-08-17T19:29:00+09:00,8,171,13.3333,157.6667,3286,-1305.6667
M0001,3075,2026-08-17,41,BB,27,2026-08-17T19:31:00+09:00,7,561,11.6667,549.3333,3293,-756.3333
M0001,3075,2026-08-17,42,BB,28,2026-08-17T19:36:00+09:00,7,532,11.6667,520.3333,3300,-236.0000
M0001,3075,2026-08-17,43,BB,29,2026-08-17T19:44:00+09:00,48,432,80.0000,352.0000,3348,116.0000
M0001,3075,2026-08-17,44,ART,0,2026-08-17T19:47:00+09:00,1,-2,1.6667,-3.6667,3349,112.3333
M0001,3075,2026-08-17,45,BB,30,2026-08-17T19:49:00+09:00,9,523,15.0000,508.0000,3358,620.3333
M0001,3075,2026-08-17,46,BB,31,2026-08-17T19:54:00+09:00,9,589,15.0000,574.0000,3367,1194.3333
M0001,3075,2026-08-17,47,BB,32,2026-08-17T20:55:00+09:00,637,85,1061.6667,-976.6667,4004,217.6667
M0001,3075,2026-08-17,48,ART,0,2026-08-17T20:56:00+09:00,0,-2,0.0000,-2.0000,4004,215.6667
M0001,3075,2026-08-17,49,BB,33,2026-08-17T20:57:00+09:00,4,85,6.6667,78.3333,4008,294.0000
M0001,3075,2026-08-17,50,BB,34,2026-08-17T20:59:00+09:00,5,567,8.3333,558.6667,4013,852.6667
M0001,3075,2026-08-17,51,BB,35,2026-08-17T21:04:00+09:00,8,317,13.3333,303.6667,4021,1156.3333
M0001,3075,2026-08-18,1,BB,1,2026-08-18T10:12:00+09:00,111,83,185.0000,-102.0000,111,-102.0000
M0001,3075,2026-08-18,2,ART,0,2026-08-18T10:13:00+09:00,0,-2,0.0000,-2.0000,111,-104.0000
M0001,3075,2026-08-18,3,BB,2,2026-08-18T10:14:00+09:00,7,168,11.6667,156.3333,118,52.3333
M0001,3075,2026-08-18,4,BB,3,2026-08-18T10:31:00+09:00,230,85,383.3333,-298.3333,348,-246.0000
M0001,3075,2026-08-18,5,ART,0,2026-08-18T10:32:00+09:00,0,-2,0.0000,-2.0000,348,-248.0000
M0001,3075,2026-08-18,6,BB,4,2026-08-18T10:34:00+09:00,6,272,10.0000,262.0000,354,14.0000
M0001,3075,2026-08-18,7,BB,5,2026-08-18T11:25:00+09:00,691,87,1151.6667,-1064.6667,1045,-1050.6667
M0001,3075,2026-08-18,8,ART,0,2026-08-18T11:26:00+09:00,0,-2,0.0000,-2.0000,1045,-1052.6667
M0001,3075,2026-08-18,9,BB,6,2026-08-18T11:27:00+09:00,5,534,8.3333,525.6667,1050,-527.0000
M0001,3075,2026-08-18,10,BB,7,2026-08-18T11:33:00+09:00,4,161,6.6667,154.3333,1054,-372.6667
M0001,3075,2026-08-18,11,BB,8,2026-08-18T11:36:00+09:00,9,341,15.0000,326.0000,1063,-46.6667
M0001,3075,2026-08-18,12,BB,9,2026-08-18T11:43:00+09:00,48,83,80.0000,3.0000,1111,-43.6667
M0001,3075,2026-08-18,13,ART,0,2026-08-18T11:44:00+09:00,0,0,0.0000,0.0000,1111,-43.6667
M0001,3075,2026-08-19,1,BB,1,2026-08-19T10:20:00+09:00,231,87,385.0000,-298.0000,231,-298.0000
M0001,3075,2026-08-19,2,ART,0,2026-08-19T10:21:00+09:00,0,-2,0.0000,-2.0000,231,-300.0000
M0001,3075,2026-08-19,3,BB,2,2026-08-19T10:22:00+09:00,9,306,15.0000,291.0000,240,-9.0000
M0001,3075,2026-08-19,4,BB,3,2026-08-19T10:26:00+09:00,4,87,6.6667,80.3333,244,71.3333
M0001,3075,2026-08-19,5,BB,4,2026-08-19T10:48:00+09:00,303,87,505.0000,-418.0000,547,-346.6667
M0001,3075,2026-08-19,6,ART,0,2026-08-19T10:48:00+09:00,1,-2,1.6667,-3.6667,548,-350.3333
M0001,3075,2026-08-19,7,BB,5,2026-08-19T10:54:00+09:00,67,87,111.6667,-24.6667,615,-375.0000
M0001,3075,2026-08-19,8,ART,0,2026-08-19T10:54:00+09:00,1,-2,1.6667,-3.6667,616,-378.6667
M0001,3075,2026-08-19,9,BB,6,2026-08-19T10:59:00+09:00,48,71,80.0000,-9.0000,664,-387.6667
M0001,3075,2026-08-19,10,ART,0,2026-08-19T11:00:00+09:00,1,-2,1.6667,-3.6667,665,-391.3333
M0001,3075,2026-08-19,11,BB,7,2026-08-19T11:25:00+09:00,324,85,540.0000,-455.0000,989,-846.3333
M0001,3075,2026-08-19,12,ART,0,2026-08-19T11:26:00+09:00,1,-2,1.6667,-3.6667,990,-850.0000
M0001,3075,2026-08-19,13,BB,8,2026-08-19T11:52:00+09:00,351,77,585.0000,-508.0000,1341,-1358.0000
M0001,3075,2026-08-19,14,ART,0,2026-08-19T11:53:00+09:00,1,-2,1.6667,-3.6667,1342,-1361.6667
M0001,3075,2026-08-19,15,BB,9,2026-08-19T11:58:00+09:00,55,87,91.6667,-4.6667,1397,-1366.3333
M0001,3075,2026-08-19,16,ART,0,2026-08-19T11:58:00+09:00,1,24,1.6667,22.3333,1398,-1344.0000
M0001,3075,2026-08-19,17,BB,10,2026-08-19T11:59:00+09:00,1,347,1.6667,345.3333,1399,-998.6667
M0001,3075,2026-08-19,18,BB,11,2026-08-19T18:56:00+09:00,643,85,1071.6667,-986.6667,2042,-1985.3333
M0001,3075,2026-08-19,19,ART,0,2026-08-19T18:57:00+09:00,0,-2,0.0000,-2.0000,2042,-1987.3333
M0001,3075,2026-08-19,20,BB,12,2026-08-19T19:17:00+09:00,282,87,470.0000,-383.0000,2324,-2370.3333
M0001,3075,2026-08-19,21,ART,0,2026-08-19T19:17:00+09:00,1,-2,1.6667,-3.6667,2325,-2374.0000
M0001,3075,2026-08-19,22,BB,13,2026-08-19T19:29:00+09:00,145,85,241.6667,-156.6667,2470,-2530.6667
M0001,3075,2026-08-19,23,ART,0,2026-08-19T19:29:00+09:00,1,-2,1.6667,-3.6667,2471,-2534.3333
M0001,3075,2026-08-19,24,BB,14,2026-08-19T19:30:00+09:00,3,456,5.0000,451.0000,2474,-2083.3333
M0001,3075,2026-08-19,25,BB,15,2026-08-19T19:35:00+09:00,6,321,10.0000,311.0000,2480,-1772.3333
M0001,3075,2026-08-19,26,BB,16,2026-08-19T20:07:00+09:00,364,85,606.6667,-521.6667,2844,-2294.0000
M0001,3075,2026-08-19,27,ART,0,2026-08-19T20:07:00+09:00,0,-2,0.0000,-2.0000,2844,-2296.0000
M0001,3075,2026-08-19,28,BB,17,2026-08-19T20:09:00+09:00,9,402,15.0000,387.0000,2853,-1909.0000
M0001,3075,2026-08-19,29,BB,18,2026-08-19T20:51:00+09:00,549,87,915.0000,-828.0000,3402,-2737.0000
M0001,3075,2026-08-19,30,ART,0,2026-08-19T20:51:00+09:00,1,-4,1.6667,-5.6667,3403,-2742.6667
M0001,3075,2026-08-19,31,BB,19,2026-08-19T20:53:00+09:00,6,319,10.0000,309.0000,3409,-2433.6667
M0001,3075,2026-08-19,32,BB,20,2026-08-19T20:56:00+09:00,7,166,11.6667,154.3333,3416,-2279.3333
M0001,3075,2026-08-19,33,BB,21,2026-08-19T20:59:00+09:00,5,429,8.3333,420.6667,3421,-1858.6667
M0001,3075,2026-08-19,34,BB,22,2026-08-19T21:03:00+09:00,12,169,20.0000,149.0000,3433,-1709.6667
M0001,3075,2026-08-19,35,BB,23,2026-08-19T21:06:00+09:00,12,474,20.0000,454.0000,3445,-1255.6667
M0001,3075,2026-08-19,36,BB,24,2026-08-19T21:13:00+09:00,37,566,61.6667,504.3333,3482,-751.3333
M0001,3075,2026-08-19,37,ART,0,2026-08-19T21:18:00+09:00,0,-2,0.0000,-2.0000,3482,-753.3333
M0001,3075,2026-08-19,38,BB,25,2026-08-19T21:19:00+09:00,6,405,10.0000,395.0000,3488,-358.3333
M0001,3075,2026-08-20,1,BB,1,2026-08-20T10:49:00+09:00,630,85,1050.0000,-965.0000,630,-965.0000
M0001,3075,2026-08-20,2,ART,0,2026-08-20T10:50:00+09:00,0,-2,0.0000,-2.0000,630,-967.0000
M0001,3075,2026-08-20,3,BB,2,2026-08-20T11:51:00+09:00,729,236,1215.0000,-979.0000,1359,-1946.0000
M0001,3075,2026-08-20,4,ART,0,2026-08-20T11:54:00+09:00,1,-2,1.6667,-3.6667,1360,-1949.6667
M0001,3075,2026-08-20,5,BB,3,2026-08-20T12:56:00+09:00,142,83,236.6667,-153.6667,1502,-2103.3333
M0001,3075,2026-08-20,6,ART,0,2026-08-20T12:57:00+09:00,1,-2,1.6667,-3.6667,1503,-2107.0000
M0001,3075,2026-08-20,7,BB,4,2026-08-20T13:18:00+09:00,291,85,485.0000,-400.0000,1794,-2507.0000
M0001,3075,2026-08-20,8,ART,0,2026-08-20T13:19:00+09:00,1,-2,1.6667,-3.6667,1795,-2510.6667
M0001,3075,2026-08-20,9,BB,5,2026-08-20T13:21:00+09:00,10,240,16.6667,223.3333,1805,-2287.3333
M0001,3075,2026-08-20,10,BB,6,2026-08-20T16:54:00+09:00,73,85,121.6667,-36.6667,1878,-2324.0000
M0001,3075,2026-08-20,11,ART,0,2026-08-20T16:55:00+09:00,0,-2,0.0000,-2.0000,1878,-2326.0000
M0001,3075,2026-08-20,12,BB,7,2026-08-20T18:16:00+09:00,745,83,1241.6667,-1158.6667,2623,-3484.6667
M0001,3075,2026-08-20,13,ART,0,2026-08-20T18:22:00+09:00,1,-2,1.6667,-3.6667,2624,-3488.3333
M0001,3075,2026-08-20,14,BB,8,2026-08-20T18:23:00+09:00,5,402,8.3333,393.6667,2629,-3094.6667
M0001,3075,2026-08-20,15,BB,9,2026-08-20T18:27:00+09:00,12,321,20.0000,301.0000,2641,-2793.6667
M0001,3075,2026-08-20,16,BB,10,2026-08-20T18:32:00+09:00,9,85,15.0000,70.0000,2650,-2723.6667
M0001,3075,2026-08-23,1,BB,1,2026-08-23T10:21:00+09:00,208,87,346.6667,-259.6667,208,-259.6667
M0001,3075,2026-08-23,2,ART,0,2026-08-23T10:22:00+09:00,0,0,0.0000,0.0000,208,-259.6667
M0001,3075,2026-08-23,3,BB,2,2026-08-23T10:33:00+09:00,149,87,248.3333,-161.3333,357,-421.0000
M0001,3075,2026-08-23,4,ART,0,2026-08-23T10:33:00+09:00,1,-2,1.6667,-3.6667,358,-424.6667
M0001,3075,2026-08-23,5,BB,3,2026-08-23T10:35:00+09:00,7,509,11.6667,497.3333,365,72.6667
M0001,3075,2026-08-23,6,BB,4,2026-08-23T11:27:00+09:00,683,83,1138.3333,-1055.3333,1048,-982.6667
M0001,3075,2026-08-23,7,ART,0,2026-08-23T11:28:00+09:00,1,24,1.6667,22.3333,1049,-960.3333
M0001,3075,2026-08-23,8,BB,5,2026-08-23T11:29:00+09:00,1,320,1.6667,318.3333,1050,-642.0000
M0001,3075,2026-08-23,9,BB,6,2026-08-23T11:33:00+09:00,4,505,6.6667,498.3333,1054,-143.6667
M0001,3075,2026-08-23,10,BB,7,2026-08-23T12:30:00+09:00,772,85,1286.6667,-1201.6667,1826,-1345.3333
M0001,3075,2026-08-23,11,ART,0,2026-08-23T12:31:00+09:00,0,-2,0.0000,-2.0000,1826,-1347.3333
M0001,3075,2026-08-23,12,BB,8,2026-08-23T12:31:00+09:00,5,167,8.3333,158.6667,1831,-1188.6667
M0001,3075,2026-08-23,13,BB,9,2026-08-23T12:33:00+09:00,4,317,6.6667,310.3333,1835,-878.3333
M0001,3075,2026-08-23,14,BB,10,2026-08-23T12:38:00+09:00,4,171,6.6667,164.3333,1839,-714.0000
M0001,3075,2026-08-23,15,BB,11,2026-08-23T12:41:00+09:00,9,275,15.0000,260.0000,1848,-454.0000
M0001,3075,2026-08-23,16,BB,12,2026-08-23T12:53:00+09:00,139,87,231.6667,-144.6667,1987,-598.6667
M0001,3075,2026-08-23,17,ART,0,2026-08-23T12:54:00+09:00,0,-2,0.0000,-2.0000,1987,-600.6667
M0001,3075,2026-08-23,18,BB,13,2026-08-23T13:04:00+09:00,144,87,240.0000,-153.0000,2131,-753.6667
M0001,3075,2026-08-23,19,ART,0,2026-08-23T13:05:00+09:00,1,-2,1.6667,-3.6667,2132,-757.3333
M0001,3075,2026-08-23,20,BB,14,2026-08-23T13:06:00+09:00,9,241,15.0000,226.0000,2141,-531.3333
M0001,3075,2026-08-23,21,BB,15,2026-08-23T13:34:00+09:00,370,85,616.6667,-531.6667,2511,-1063.0000
M0001,3075,2026-08-23,22,ART,0,2026-08-23T13:35:00+09:00,0,0,0.0000,0.0000,2511,-1063.0000
M0001,3075,2026-08-23,23,BB,16,2026-08-23T13:36:00+09:00,7,323,11.6667,311.3333,2518,-751.6667
M0001,3075,2026-08-23,24,BB,17,2026-08-23T13:48:00+09:00,145,85,241.6667,-156.6667,2663,-908.3333
M0001,3075,2026-08-23,25,ART,0,2026-08-23T13:49:00+09:00,0,0,0.0000,0.0000,2663,-908.3333
M0001,3075,2026-08-23,26,BB,18,2026-08-23T14:12:00+09:00,333,85,555.0000,-470.0000,2996,-1378.3333
M0001,3075,2026-08-23,27,ART,0,2026-08-23T14:13:00+09:00,1,-2,1.6667,-3.6667,2997,-1382.0000
M0001,3075,2026-08-23,28,BB,19,2026-08-23T14:14:00+09:00,10,379,16.6667,362.3333,3007,-1019.6667
M0001,3075,2026-08-23,29,BB,20,2026-08-23T14:18:00+09:00,6,169,10.0000,159.0000,3013,-860.6667
M0001,3075,2026-08-23,30,BB,21,2026-08-23T14:20:00+09:00,5,639,8.3333,630.6667,3018,-230.0000
M0001,3075,2026-08-23,31,BB,22,2026-08-23T14:29:00+09:00,51,503,85.0000,418.0000,3069,188.0000
M0001,3075,2026-08-23,32,ART,0,2026-08-23T14:33:00+09:00,0,-2,0.0000,-2.0000,3069,186.0000
M0001,3075,2026-08-23,33,BB,23,2026-08-23T15:00:00+09:00,289,87,481.6667,-394.6667,3358,-208.6667
M0001,3075,2026-08-23,34,ART,0,2026-08-23T15:01:00+09:00,1,-2,1.6667,-3.6667,3359,-212.3333
M0001,3075,2026-08-23,35,BB,24,2026-08-23T15:06:00+09:00,64,83,106.6667,-23.6667,3423,-236.0000
M0001,3075,2026-08-23,36,ART,0,2026-08-23T15:07:00+09:00,1,-2,1.6667,-3.6667,3424,-239.6667
M0001,3075,2026-08-23,37,BB,25,2026-08-23T15:17:00+09:00,139,85,231.6667,-146.6667,3563,-386.3333
M0001,3075,2026-08-23,38,ART,0,2026-08-23T15:18:00+09:00,1,-2,1.6667,-3.6667,3564,-390.0000
M0001,3075,2026-08-23,39,BB,26,2026-08-23T15:19:00+09:00,5,166,8.3333,157.6667,3569,-232.3333
M0001,3075,2026-08-23,40,BB,27,2026-08-23T15:22:00+09:00,11,317,18.3333,298.6667,3580,66.3333
M0001,3075,2026-08-23,41,BB,28,2026-08-23T15:27:00+09:00,11,283,18.3333,264.6667,3591,331.0000
M0001,3075,2026-08-23,42,BB,29,2026-08-23T16:10:00+09:00,186,87,310.0000,-223.0000,3777,108.0000
M0001,3075,2026-08-23,43,ART,0,2026-08-23T16:10:00+09:00,0,-2,0.0000,-2.0000,3777,106.0000
M0001,3075,2026-08-23,44,BB,30,2026-08-23T16:11:00+09:00,7,290,11.6667,278.3333,3784,384.3333
M0001,3075,2026-08-23,45,BB,31,2026-08-23T16:19:00+09:00,42,85,70.0000,15.0000,3826,399.3333
