machine_code,unit_number,data_date,kind,event_seq,event_type,sampled_at_jst,start_count,payout,consumption,delta,cum_games,slump_value
M0001,3075,2026-08-15,pre_payout,37,ART,2026-08-15T17:46:00+09:00,1,-2,1.6667,-3.6667,5213,-4507.3333
M0001,3075,2026-08-15,post_payout,37,ART,2026-08-15T17:46:00+09:00,1,-2,1.6667,-3.6667,5213,-4509.3333
M0001,3075,2026-08-15,pre_payout,38,BB,2026-08-15T17:52:00+09:00,63,85,105.0000,-20.0000,5276,-4614.3333
M0001,3075,2026-08-15,post_payout,38,BB,2026-08-15T17:52:00+09:00,63,85,105.0000,-20.0000,5276,-4529.3333
M0001,3075,2026-08-15,pre_payout,39,ART,2026-08-15T17:53:00+09:00,1,-2,1.6667,-3.6667,5277,-4531.0000
M0001,3075,2026-08-15,post_payout,39,ART,2026-08-15T17:53:00+09:00,1,-2,1.6667,-3.6667,5277,-4533.0000
M0001,3075,2026-08-15,pre_payout,40,BB,2026-08-15T18:20:00+09:00,342,87,570.0000,-483.0000,5619,-5103.0000
M0001,3075,2026-08-15,post_payout,40,BB,2026-08-15T18:20:00+09:00,342,87,570.0000,-483.0000,5619,-5016.0000
M0001,3075,2026-08-15,pre_payout,41,ART,2026-08-15T18:21:00+09:00,1,-2,1.6667,-3.6667,5620,-5017.6667
M0001,3075,2026-08-15,post_payout,41,ART,2026-08-15T18:21:00+09:00,1,-2,1.6667,-3.6667,5620,-5019.6667
M0001,3075,2026-08-15,pre_payout,42,BB,2026-08-15T18:22:00+09:00,5,181,8.3333,172.6667,5625,-5028.0000
M0001,3075,2026-08-15,post_payout,42,BB,2026-08-15T18:22:00+09:00,5,181,8.3333,172.6667,5625,-4847.0000
M0001,3075,2026-08-15,pre_payout,43,BB,2026-08-15T18:35:00+09:00,146,87,243.3333,-156.3333,5771,-5090.3333
M0001,3075,2026-08-15,post_payout,43,BB,2026-08-15T18:35:00+09:00,146,87,243.3333,-156.3333,5771,-5003.3333
M0001,3075,2026-08-15,pre_payout,44,ART,2026-08-15T18:36:00+09:00,0,-2,0.0000,-2.0000,5771,-5003.3333
M0001,3075,2026-08-15,post_payout,44,ART,2026-08-15T18:36:00+09:00,0,-2,0.0000,-2.0000,5771,-5005.3333
M0001,3075,2026-08-15,pre_payout,45,BB,2026-08-15T19:25:00+09:00,683,87,1138.3333,-1051.3333,6454,-6143.6667
M0001,3075,2026-08-15,post_payout,45,BB,2026-08-15T19:25:00+09:00,683,87,1138.3333,-1051.3333,6454,-6056.6667
M0001,3075,2026-08-15,pre_payout,46,ART,2026-08-15T19:26:00+09:00,1,-2,1.6667,-3.6667,6455,-6058.3333
M0001,3075,2026-08-15,post_payout,46,ART,2026-08-15T19:26:00+09:00,1,-2,1.6667,-3.6667,6455,-6060.3333
M0001,3075,2026-08-15,pre_payout,47,BB,2026-08-15T19:28:00+09:00,9,163,15.0000,148.0000,6464,-6075.3333
M0001,3075,2026-08-15,post_payout,47,BB,2026-08-15T19:28:00+09:00,9,163,15.0000,148.0000,6464,-5912.3333
M0001,3075,2026-08-15,pre_payout,48,BB,2026-08-15T19:58:00+09:00,314,87,523.3333,-436.3333,6778,-6435.6667
M0001,3075,2026-08-15,post_payout,48,BB,2026-08-15T19:58:00+09:00,314,87,523.3333,-436.3333,6778,-6348.6667
M0001,3075,2026-08-15,pre_payout,49,ART,2026-08-15T19:59:00+09:00,0,-2,0.0000,-2.0000,6778,-6348.6667
M0001,3075,2026-08-15,post_payout,49,ART,2026-08-15T19:59:00+09:00,0,-2,0.0000,-2.0000,6778,-6350.6667
M0001,3075,2026-08-15,pre_payout,50,BB,2026-08-15T20:02:00+09:00,14,286,23.3333,262.6667,6792,-6374.0000
M0001,3075,2026-08-15,post_payout,50,BB,2026-08-15T20:02:00+09:00,14,286,23.3333,262.6667,6792,-6088.0000
M0001,3075,2026-08-15,pre_payout,51,BB,2026-08-15T20:06:00+09:00,6,167,10.0000,157.0000,6798,-6098.0000
M0001,3075,2026-08-15,post_payout,51,BB,2026-08-15T20:06:00+09:00,6,167,10.0000,157.0000,6798,-5931.0000
M0001,3075,2026-08-15,pre_payout,52,BB,2026-08-15T20:12:00+09:00,50,81,83.3333,-2.3333,6848,-6014.3333
M0001,3075,2026-08-15,post_payout,52,BB,2026-08-15T20:12:00+09:00,50,81,83.3333,-2.3333,6848,-5933.3333
